Due Date,Zach Galifianakis|Robert Downey Jr.|Michelle Monaghan|Jamie Foxx|Juliette Lewis,Todd Phillips,Leave Your Comfort Zone,highway|slacker|hitchhiker|wallet|sunglasses,2010
Wild Target,Bill Nighy|Emily Blunt|Rupert Grint|Rupert Everett|Eileen Atkins,Jonathan Lynn,They said 'Take her out'. He got the wrong idea.,london|mother|robbery|detective|assassin,2010
From Paris with Love,John Travolta|Jonathan Rhys Meyers|Kasia Smutniak|Richard Durden|Bing Yin,Pierre Morel,Two agents. One city. No merci.,paris|cia|undercover|explosive|pimp,2010
The Ghost Writer,Ewan McGregor|Pierce Brosnan|Jon Bernthal|Kim Cattrall|Tom Wilkinson,Roman Polanski,Read between the lies.,london|cia|war crimes|tony blair|author,2010
It's Kind of a Funny Story,Keir Gilchrist|Emma Roberts|Zach Galifianakis|Viola Davis|ZoÃ« Kravitz,Anna Boden|Ryan Fleck,Sometimes what's in your head isn't as crazy as you think.,suicide|depression|independent film|coming of age|teen movie,2010
The Next Three Days,Russell Crowe|Elizabeth Banks|Brian Dennehy|RZA|Moran Atias,Paul Haggis,What if you had 72 hours to save everything you live for?,evidence|passport|argument|county jail|fingerprints,2010
A Nightmare on Elm Street,Jackie Earle Haley|Katie Cassidy|Kyle Gallner|Kellan Lutz|Thomas Dekker,Samuel Bayer,Never Sleep Again.,freddy krueger|reboot,2010
The Losers,Jeffrey Dean Morgan|Zoe Saldana|Chris Evans|Idris Elba|Columbus Short,Sylvain White,Anyone Else Would Be Dead By Now.,hospital|black ops|reference to macgyver|sucked into jet engine,2010
The Fighter,Mark Wahlberg|Christian Bale|Amy Adams|Melissa Leo|Mickey O'Keefe,David O. Russell,Every dream deserves a fighting chance.,sport|irish american|documentary crew|lowell massachusetts|blue collar worker,2010
Get Him to the Greek,Jonah Hill|Russell Brand|Rose Byrne|Colm Meaney|Sean Combs,Nicholas Stoller,Aaron Green has 72 hours to get a Rock Star from London to L.A. Pray for him.,aftercreditsstinger,2010
Tucker and Dale vs Evil,Alan Tudyk|Tyler Labine|Katrina Bowden|Jesse Moss|Philip Granger,Eli Craig,Evil just messed with the wrong hillbillies.,cabin|chainsaw|hillbilly|body in chipper|cut off jeans,2010
Jonah Hex,Josh Brolin|John Malkovich|Megan Fox|Michael Fassbender|Will Arnett,Jimmy Hayward,Revenge gets ugly.,gunslinger|dc comics|hell|facial scar|death,2010
Vampires Suck,Chris Riggi|Matt Lanter|Jenn Proske|Ken Jeong|Bradley Dodds,Jason Friedberg|Aaron Seltzer,Some sagas just won't die.,vampire|high school|prom|spoof|horror spoof,2010
Killers,Katherine Heigl|Ashton Kutcher|Tom Selleck|Catherine O'Hara|Alex Borstein,Robert Luketic,Perfect wife. Perfect target.,assassin,2010
You Again,Kristen Bell|Sigourney Weaver|Betty White|Kristin Chenoweth|Odette Annable,Andy Fickman,What doesn't kill you... is going to marry your brother.,brother sister relationship|marriage|bully|duringcreditsstinger,2010
Nanny McPhee and the Big Bang,Emma Thompson|Ralph Fiennes|Maggie Gyllenhaal|Maggie Smith|Rhys Ifans,Susanna White,You'll Believe That Pigs Can Fly!,nanny|fantasy|children|aftercreditsstinger|duringcreditsstinger,2010
Hot Tub Time Machine,John Cusack|Lizzy Caplan|Rob Corddry|Craig Robinson|Clark Duke,Steve Pink,Kick some past,female nudity|one-night stand|time travel|time machine|incest overtones,2010
Let Me In,Kodi Smit-McPhee|ChloÃ« Grace Moretz|Richard Jenkins|Elias Koteas|Sasha Barrese,Matt Reeves,Innocence dies. Abby doesn't.,vampire|child vampire|remake|bully|young boy,2010
Flipped,Madeline Carroll|Callan McAuliffe|Anthony Edwards|Aidan Quinn|Rebecca De Mornay,Rob Reiner,You never forget your first love.,shyness|based on novel|unrequited love|neighbor|family relationships,2010
Legend of the Guardians: The Owls of Ga'Hoole,Emily Barclay|Abbie Cornish|Essie Davis|Joel Edgerton|Deborra-Lee Furness,Zack Snyder,On his way to finding a legend...he will become one.,owl,2010
Takers,Chris Brown|Hayden Christensen|Matt Dillon|Michael Ealy|Idris Elba,John Luessenhop,Who's Taking Who?,heist,2010
Burlesque,Cher|Christina Aguilera|Eric Dane|Cam Gigandet|Julianne Hough,Steve Antin,It takes a legend... to make a star,musical|los angeles|burlesque|burlesque dancer,2010
Going the Distance,Drew Barrymore|Justin Long|Christina Applegate|Ron Livingston|Charlie Day,Nanette Burstein,A comedy about meeting each other halfway.,male nudity|sex|san francisco|waitress|newspaper,2010
Paranormal Activity 2,Katie Featherston|David Bierend|Brian Boland|Molly Ephraim|Seth Ginsberg,Tod Williams,In 2009 you demanded it. Nothing can prepare you for what's next.,ouija board|haunting|demonic possession|found footage|duringcreditsstinger,2010
Never Let Me Go,Carey Mulligan|Andrew Garfield|Keira Knightley|Domhnall Gleeson|Andrea Riseborough,Mark Romanek,The students have everything they need. Except time,soul|based on novel|sadness|forgiveness|dystopia,2010
Batman: Under the Red Hood,Bruce Greenwood|Jensen Ackles|Neil Patrick Harris|Jason Isaacs|John DiMaggio,Brandon Vietti,Dare to Look Beneath the Hood.,martial arts|vigilante|joker|superhero|based on comic book,2010
Cop Out,Bruce Willis|Tracy Morgan|Juan Carlos HernÃ¡ndez|Seann William Scott|Michelle Trachtenberg,Kevin Smith,Rock out with your Glock out,new york|money laundering|daughter|police|undercover cop,2010
Mother's Day,Rebecca De Mornay|Jaime King|Patrick John Flueger|Deborah Ann Woll|Frank Grillo,Darren Lynn Bousman,Don't Misbehave.,hostage|vomit|car crash|photograph|pistol,2010
The Way,Martin Sheen|Emilio Estevez|Deborah Kara Unger|James Nesbitt|Yorick van Wageningen,Emilio Estevez,You don't choose a life. You live one.,france|father-son relationship|spain|pilgrimage|road trip,2010
Life as We Know It,Katherine Heigl|Josh Duhamel|Christina Hendricks|Josh Lucas|Jean Smart,Greg Berlanti,A comedy about taking it one step at a time.,baby|godmother|death of a friend|romantic comedy|parenthood,2010
Centurion,Michael Fassbender|Olga Kurylenko|David Morrissey|Liam Cunningham|Dominic West,Neil Marshall,History is written in blood,roman empire|ancient rome|ancient world|britain|behind enemy lines,2010
Shelter,Julianne Moore|Jonathan Rhys Meyers|Jeffrey DeMunn|Frances Conroy|Nate Corddry,BjÃ¶rn Stein|MÃ¥ns MÃ¥rlind,Evil will rise.,soul|faith|supernatural|murder|fear,2010
Stone,Frances Conroy|Robert De Niro|Edward Norton|Milla Jovovich,John Curran,Some People Tell Lies. Others Live Them.,prison|fire|manipulation|seduction|vegetarian,2010
I Spit on Your Grave,Sarah Butler|Daniel Franzese|Chad Lindberg|Jeff Branson|Rodney Eastman,Steven R. Monroe,It's Date Night,rape|fondling|revenge|writer|strangulation,2010
Piranha 3D,Elisabeth Shue|Adam Scott|Jerry O'Connell|Steven R. McQueen|Jessica Szohr,Alexandre Aja,There's something in the water.,yacht|movie in movie|scuba diving|piranha|spring break,2010
Morning Glory,Rachel McAdams|Harrison Ford|Patrick Wilson|Jeff Goldblum|Diane Keaton,Roger Michell,Breakfast TV just got interesting.,work ethic|tv morning show|tv reporter,2010
Conviction,Hilary Swank|Minnie Driver|Bailee Madison|Loren Dean|John Pyper-Ferguson,Tony Goldwyn,An extraordinary journey of how far we go to fight for our family.,prison|brother sister relationship|law school,2010
The Last Exorcism,Ashley Bell|Patrick Fabian|Iris Bahr|Louis Herthum|Caleb Landry Jones,Daniel Stamm,Believe In Him.,exorcism|fraud|evil spirit|human sacrifice|mockumentary,2010
Tooth Fairy,Dwayne Johnson|Stephen Merchant|Ashley Judd|Julie Andrews|Ryan Sheckler,Michael Lembeck,You can't handle the tooth.,fairy|hockey|tooth fairy|tooth|duringcreditsstinger,2010
Beauty & the Briefcase,Hilary Duff|Chris Carmack|Michael McMillian|Amanda Walsh|Kevin Kirkpatrick,Gil Junger,Falling in love is a fulltime job,journalist|based on novel|undercover|dating|co-worker,2010
Fair Game,Naomi Watts|Sean Penn|Ty Burrell|Brooke Smith|Bruce McGill,Doug Liman,Wife. Mother. Spy.,cia|nuclear scientist|iraq|politician|duringcreditsstinger,2010
The Ward,Lyndsy Fonseca|Amber Heard|Danielle Panabaker|Jared Harris|Mamie Gummer,John Carpenter,Only Sanity Can Keep You Alive,nurse|mental disease|orderly|farm|electric shock,2010
Planet Hulk,Rick D. Wasserman|Marc Worden|Mark Hildreth|Kevin Michael Richardson|Sam Vincent,Sam Liu,Will he save their world... or destroy it?,illuminati|marvel comic|superhero|based on comic book|space opera,2010
Dinner for Schmucks,Steve Carell|Paul Rudd|Stephanie Szostak|Jemaine Clement|Zach Galifianakis,Jay Roach,Takes One To Know One.,mouse|idiot|mind control|taxidermy|aftercreditsstinger,2010
When in Rome,Josh Duhamel|Kristen Bell|Anjelica Huston|Will Arnett|Jon Heder,Mark Steven Johnson,Did you ever wish for the impossible?,new york|rome|romantic comedy|romance|spell,2010
Game of Death,Wesley Snipes|Gary Daniels|Robert Davi|ZoÃ« Bell|Aunjanue Ellis,Giorgio Serafini,Winning is everything,bodyguard,2010
Waiting for Forever,Rachel Bilson|Tom Sturridge|Matthew Davis|Scott Mechlowicz|Richard Jenkins,James Keach,This one grabs your heart!,love|hollywood|unemployed,2010
Skyline,Eric Balfour|Scottie Thompson|David Zayas|Donald Faison|Brittany Daniel,Colin Strause|Greg Strause,Don't look up,missile|light|transformation|low budget|alien,2010
The Debt,Helen Mirren|Sam Worthington|Jessica Chastain|Tom Wilkinson|CiarÃ¡n Hinds,John Madden,The secret is only the beginning,beach|mossad|secret agent|insane asylum|lye,2010
Sammy's avonturen: De geheime doorgang,Yuri Lowenthal|Gemma Arterton|Isabelle Fuhrman|Melanie Griffith|Tim Curry,Ben Stassen,He's Turtly Amazing,number in title|digit in title|sea turtle|3d,2010
Get Low,Bill Murray|Sissy Spacek|Robert Duvall|Lucas Black|Bill Cobbs,Aaron Schneider,Every secret dies somewhere.,independent film,2010
Unthinkable,Samuel L. Jackson|Carrie-Anne Moss|Michael Sheen|Stephen Root|Lora Kojovic,Gregor Jordan,Right and Wrong no longer exist,suspense|psychological thriller|violence|building|tv news,2010
Winter's Bone,Jennifer Lawrence|John Hawkes|Kevin Breznahan|Dale Dickey|Garret Dillahunt,Debra Granik,Talking Just Causes Witnesses,father|court|bail|drug trade|girl,2010
Cats & Dogs 2 : The Revenge of Kitty Galore,James Marsden|Nick Nolte|Christina Applegate|Bette Midler|Pascale Hutton,Brad Peyton,Just like real spies... only furrier.,torture|aftercreditsstinger|duringcreditsstinger,2010
MacGruber,Will Forte|Kristen Wiig|Val Kilmer|Ryan Phillippe|Maya Rudolph,Jorma Taccone,He's the ultimate tool.,aftercreditsstinger|duringcreditsstinger,2010
Ramona and Beezus,Joey King|Selena Gomez|John Corbett|Bridget Moynahan|Ginnifer Goodwin,Elizabeth Allen Rosenbaum,A Little Sister Goes A Long Way.,sister sister relationship|mother daughter relationship|aunt niece relationship|father daughter relationship|duringcreditsstinger,2010
The Wolfman,Benicio del Toro|Anthony Hopkins|Emily Blunt|Hugo Weaving|Cristina Contes,Joe Johnston,When the moon is full the legend comes to life,father-son relationship|victorian england|rural setting|werewolf,2010
Greenberg,Ben Stiller|Greta Gerwig|Rhys Ifans|Jennifer Jason Leigh|Merritt Wever,Noah Baumbach,He's got a lot on his mind.,personal assistant,2010
How Do You Know,Reese Witherspoon|Paul Rudd|Owen Wilson|Jack Nicholson|Kathryn Hahn,James L. Brooks,How do you know it's love?,love triangle|baseball|athlete|aftercreditsstinger,2010
Jackass 3D,Johnny Knoxville|Bam Margera|Ryan Dunn|Steve-O|Chris Pontius,Jeff Tremaine,Don't try this at home,pain|stunt|stuntman|stupidity|comedy,2010
Senna,Ayrton Senna|Alain Prost|Frank Williams|Ron Dennis|Viviane Senna,Asif Kapadia,The legend of the greatest driver who ever lived.,brazilian|career|legend|champion|sport,2010
Nude Nuns With Big Guns,Bill Oberst Jr.|Tomas Boykin|Devanny Pinn|Tawny Amber Young|Maxie J. Santillan Jr.,Joseph Guzman,This sister is one bad mother!,drug traffic|nudity|exploitation|revenge|gun violence,2010
Rubber,Thomas F. Duffy|David Bowe|Stephen Spinella|Roxane Mesquida|Jack Plotnick,Quentin Dupieux,Are you TIRED of the expected?,exploding building|duringcreditsstinger,2010
Black Death,Sean Bean|Eddie Redmayne|Carice van Houten|Kimberley Nixon|John Lynch,Christopher Smith,In an age of darkness one man will face the ultimate battle against evil.,inquisition|monk|witch|village|battlefield,2010
All Good Things,Kirsten Dunst|Ryan Gosling|Kristen Wiig|Frank Langella|Lily Rabe,Andrew Jarecki,The perfect love story. Until it became the perfect crime.,difficult childhood|patriarch|childhood trauma|dysfunctional marriage,2010
Henry's Crime,Keanu Reeves|Vera Farmiga|James Caan|Judy Greer|Fisher Stevens,Malcolm Venville,The real crime is not committing to your dreams.,vomit|food poisoning|apostrophe in title|show within a show,2010
The Killer Inside Me,Casey Affleck|Kate Hudson|Jessica Alba|Ned Beatty|Tom Bower,Michael Winterbottom,Nobody See's It Coming,sheriff|crime fighter,2010
London Boulevard,Keira Knightley|Colin Farrell|Anna Friel|Ray Winstone|Jamie Campbell Bower,William Monahan,Not every criminal wants to be one.,loss of sister|paparazzi|shot in the head|racist gangster|murdered sister,2010
My Soul to Take,Max Thieriot|John Magaro|Denzel Whitaker|Zena Grey|Nick Lashaway,Wes Craven,Only One Has The Power To Save Their Souls,soul|serial killer|slasher|teenager,2010
TEKKEN,Jon Foo|Kelly Overton|Cary-Hiroyuki Tagawa|Ian Anthony Dale|Luke Goss,Dwight H. Little,Survival is no game,martial arts|dystopia|based on video game|martial arts tournament,2010
TEKKEN,Jon Foo|Kelly Overton|Cary-Hiroyuki Tagawa|Ian Anthony Dale|Luke Goss,Dwight H. Little,Survival is no game,martial arts|dystopia|based on video game|martial arts tournament,2010
The Conspirator,Evan Rachel Wood|James McAvoy|Kevin Kline|Robin Wright|Alexis Bledel,Robert Redford,One bullet killed the President. But not one man.,president|history|conspiracy|lawyer|trial,2010
Death at a Funeral,Zoe Saldana|James Marsden|Martin Lawrence|Peter Dinklage|Danny Glover,Neil LaBute,This is one sad family.,remake|family relationships,2010
Crazy on the Outside,Tim Allen|Sigourney Weaver|Ray Liotta|J.K. Simmons|Julie Bowen,Tim Allen,He survived three years of hard time. Now comes a little family time.,ex-detainee|duringcreditsstinger,2010
Hesher,Joseph Gordon-Levitt|Natalie Portman|Rainn Wilson|Audrey Wasilewski|Frank Collison,Spencer Susser,Sometimes life gives you the finger and sometimes it gives you...,loss of mother|clerk|grocery|loss of relative|loss of wife,2010
Cave of Forgotten Dreams,Werner Herzog|Dominique Baffier|Jean Clottes|Jean-Michel Geneste,Werner Herzog,Humanity's Lost Masterpiece... in 3D,secret|cave|cave painting|southern france|historian,2010
Red Hill,Ryan Kwanten|Steve Bisley|Tom E. Lewis|Claire van der Boom|Christopher Davis,Patrick Hughes,Revenge just rode into town,suicide|rape|fire|small town|horse,2010
Frozen,Emma Bell|Shawn Ashmore|Kevin Zegers|Ed Ackerman|Rileah Vanderbilt,Adam Green,No one knows you're up there,loss of lover|mountains|winter|wolf|conversation,2010
Wall Street: Money Never Sleeps,Michael Douglas|Shia LaBeouf|Josh Brolin|Carey Mulligan|Frank Langella,Oliver Stone,Gordon never gives up.,duringcreditsstinger,2010
The Whistleblower,Rachel Weisz|Vanessa Redgrave|Monica Bellucci|David Strathairn|Nikolaj Lie Kaas,Larysa Kondracki,Nothing is more dangerous than the truth.,sarajevo|biography|conspiracy|teenage prostitute|sex trafficking,2010
Carlos,Edgar RamÃ­rez|Alexander Scheer|Fadi Abi Samra|Nora von WaldstÃ¤tten|Talal El-Jordi,Olivier Assayas,The man who hijacked the world,gun|car bomb|tv mini-series|terrorism|opec,2010
The Bang Bang Club,Malin Ã…kerman|Ryan Phillippe|Taylor Kitsch|Frank Rautenbach|Neels Van Jaarsveld,Steven Silver,Sometimes you get too close,south africa|apartheid|independent film,2010
Wrecked,Adrien Brody|Caroline Dhavernas|Ryan Robbins|Adrian Holmes|Adrian G. Griffiths,Michael Greenspan,When your mind is a mystery.  You can survive the wilderness. But can you escape your past?,robbery|alone|survival|memory|car wreck,2010
The Tortured,Erika Christensen|Jesse Metcalfe|Bill Moseley|Chelah Horsdal|Fulvio Cecere,Robert Lieberman,How far would you go?,wife husband relationship|death of a child|death of son|child murder,2010
The Human Centipede 2 (Full Sequence),Laurence R. Harvey|Ashlynn Yennie|Dominic Borrelli|Georgia Goodrick|Maddi Black,Tom Six,100% medically INaccurate.,sexual obsession|rape|sex|sadistic|baby,2010
Barbie: A Fashion Fairytale,Diana Kaarina|Adrian Petriw|Tabitha St. Germain|Patricia Drake,William Lau,Discover your inner sparkle!,magic|barbie|fashion,2010
Everything Must Go,Rebecca Hall|Will Ferrell|Glenn Howerton|Laura Dern|Christopher Jordan Wallace,Dan Rush,Lost is a good place to find yourself,alcohol|arizona|beer|playboy|independent film,2010
Sherlock Holmes,Ben Syder|Gareth David-Lloyd|Dominic Keating|William Huw|Elizabeth Arends,Rachel Goldenberg,The world's greatest detective has finally met his match.,sherlock holmes|woman director,2010
The Crazies,Timothy Olyphant|Radha Mitchell|Joe Anderson|Danielle Panabaker|Christie Lynn Smith,Breck Eisner,Fear Thy Neighbor,terror|biological weapon|coverup|splatter|duringcreditsstinger,2010
The Client List,Jennifer Love Hewitt|Teddy Sears|Sonja Bennett|Lynda Boyd|Chelah Horsdal,Eric Laneuville,A mother will do anything for her family.,prostitution|based on real events|inspired by a true story,2010
Alpha and Omega,Hayden Panettiere|Justin Long|Dennis Hopper|Christina Ricci|Danny Glover,Anthony Bell|Ben Gluck,A Pawsome 3D Adventure,wolf|arranged marriage|forbidden love|road trip|park,2010
You Don't Know Jack,Al Pacino|Danny Huston|Susan Sarandon|John Goodman|Brenda Vaccaro,Barry Levinson,The Life and Deaths of Jack Kervorkian,suicide|suffering|pain|biography|historical figure,2010
